Code,Code1,Zone,Mesh ID,Process,Magnitude,Shape
CJPS_CRUST_1_533,CJPS_CRUST,1,533.0,FRQ(0.0014545),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 42.1)
CJPS_CRUST_1_532,CJPS_CRUST,1,532.0,FRQ(0.00142499),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 42.1)
CJPS_CRUST_1_1225,CJPS_CRUST,1,1225.0,FRQ(0.00103016),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (137.9 37.2)
CJPS_CRUST_1_1224,CJPS_CRUST,1,1224.0,FRQ(0.00117538),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 37.3)
CJPS_CRUST_1_1221,CJPS_CRUST,1,1221.0,FRQ(0.00112236),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 37.4)
CJPS_CRUST_1_1220,CJPS_CRUST,1,1220.0,FRQ(0.0010922),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 37.4)
CJPS_CRUST_1_1223,CJPS_CRUST,1,1223.0,FRQ(0.00111917),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 37.3)
CJPS_CRUST_1_1222,CJPS_CRUST,1,1222.0,FRQ(0.00104643),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (137.9 37.3)
CJPS_CRUST_1_676,CJPS_CRUST,1,676.0,FRQ(0.000661435),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 41.1)
CJPS_CRUST_1_677,CJPS_CRUST,1,677.0,FRQ(0.000567039),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41.1)
CJPS_CRUST_1_674,CJPS_CRUST,1,674.0,FRQ(0.000926368),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 41.1)
CJPS_CRUST_1_675,CJPS_CRUST,1,675.0,FRQ(0.000788551),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 41.1)
CJPS_CRUST_1_672,CJPS_CRUST,1,672.0,FRQ(0.00108344),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 41.1)
CJPS_CRUST_1_673,CJPS_CRUST,1,673.0,FRQ(0.00103822),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 41.1)
CJPS_CRUST_1_670,CJPS_CRUST,1,670.0,FRQ(0.000918922),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 41.1)
CJPS_CRUST_1_671,CJPS_CRUST,1,671.0,FRQ(0.00103919),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 41.1)
CJPS_CRUST_1_678,CJPS_CRUST,1,678.0,FRQ(0.000511776),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 41.1)
CJPS_CRUST_1_679,CJPS_CRUST,1,679.0,FRQ(0.000489219),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 41.1)
CJPS_CRUST_1_478,CJPS_CRUST,1,478.0,FRQ(0.00112613),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 42.7)
CJPS_CRUST_1_479,CJPS_CRUST,1,479.0,FRQ(0.00106943),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 42.7)
CJPS_CRUST_1_470,CJPS_CRUST,1,470.0,FRQ(0.00104395),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 42.8)
CJPS_CRUST_1_471,CJPS_CRUST,1,471.0,FRQ(0.00101959),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 42.8)
CJPS_CRUST_1_472,CJPS_CRUST,1,472.0,FRQ(0.000956469),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 42.8)
CJPS_CRUST_1_473,CJPS_CRUST,1,473.0,FRQ(0.000856213),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 42.8)
CJPS_CRUST_1_474,CJPS_CRUST,1,474.0,FRQ(0.000736654),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 42.8)
CJPS_CRUST_1_475,CJPS_CRUST,1,475.0,FRQ(0.00062555),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 42.8)
CJPS_CRUST_1_476,CJPS_CRUST,1,476.0,FRQ(0.000546194),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 42.8)
CJPS_CRUST_1_477,CJPS_CRUST,1,477.0,FRQ(0.000506781),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 42.8)
